customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Rank,Value,age
4484,Huberto,Mollatt,Male,82,27/08/1961,Programmer IV,Not Stated,Mass Customer,NO,Yes,14,31121 Pierstorff Center,2770,NSW,Australia,7,483,0.8765625,60
4485,Georgi,Not Known,Male,29,14/01/1970,Assistant Manager,Manufacturing,High Net Worth,NO,No,11,59 Garrison Terrace,3215,VIC,Australia,4,485,0.8755,52
4486,Adolpho,Bellerby,Male,46,25/10/1944,VP Sales,Financial Services,High Net Worth,NO,Yes,13,2763 Buhler Circle,4305,QLD,Australia,4,486,0.875,77
4487,Kelsey,Hatt,Female,69,27/06/1966,Senior Sales Associate,Financial Services,High Net Worth,NO,No,8,309 Maple Wood Pass,3930,VIC,Australia,6,486,0.875,55
4488,Lucien,Not Known,Male,83,14/09/1966,Not Stated,Financial Services,High Net Worth,NO,Yes,19,777 Fairfield Court,4305,QLD,Australia,3,486,0.875,55
4489,Ariel,McCloid,Male,4,13/03/1994,Human Resources Manager,Not Stated,High Net Worth,NO,Yes,6,99 Quincy Parkway,3630,VIC,Australia,1,486,0.875,28
4490,Bevvy,Openshaw,Female,68,15/06/1975,Staff Scientist,Not Stated,Affluent Customer,NO,Yes,10,902 Westend Lane,2318,NSW,Australia,3,486,0.875,46
4491,Alexina,Mabley,Female,72,12/10/1975,Web Designer IV,Manufacturing,Mass Customer,NO,Yes,10,9 Rieder Junction,2573,NSW,Australia,9,486,0.875,46
4492,Dawn,Pyffe,Female,56,28/05/1965,Media Manager III,Retail,Mass Customer,NO,No,11,734 Veith Way,3155,VIC,Australia,8,492,0.87125,56
4493,Claudette,Renackowna,Female,55,11/02/1996,Administrative Officer,Manufacturing,Mass Customer,NO,No,2,0800 Dahle Alley,2148,NSW,Australia,8,492,0.87125,26
4494,Elianora,Poolton,Female,15,14/06/1944,Programmer II,Not Stated,Mass Customer,NO,Yes,21,5 Macpherson Drive,3134,VIC,Australia,9,494,0.867,77
4495,Park,Not Known,Male,39,08/11/1977,Nurse Practicioner,IT,Affluent Customer,NO,No,14,07 Boyd Drive,4350,QLD,Australia,7,495,0.86328125,44
4496,Anthony,Lindstrom,Male,86,01/11/1997,Geologist IV,Financial Services,Affluent Customer,NO,Yes,10,427 Oak Avenue,2205,NSW,Australia,10,495,0.86328125,24
4497,Liane,Poizer,Female,59,05/05/1952,Analyst Programmer,Property,High Net Worth,NO,No,13,390 Express Plaza,2076,NSW,Australia,11,495,0.86328125,69
4498,Romonda,Hallt,Female,69,09/05/1960,Operator,Not Stated,Affluent Customer,NO,No,15,703 Ludington Plaza,2480,NSW,Australia,4,498,0.860625,61
4499,Sula,Thomann,Female,56,17/03/1989,Assistant Manager,Not Stated,Mass Customer,NO,No,6,7 Dayton Circle,2160,NSW,Australia,9,498,0.860625,33
4500,Renell,Earley,Female,5,21/10/1954,Compensation Analyst,Financial Services,Mass Customer,NO,Yes,11,79 Manufacturers Plaza,4171,QLD,Australia,5,500,0.86,67
4501,Cliff,Philipsson,Male,82,02/02/1967,Structural Analysis Engineer,Argiculture,Mass Customer,NO,No,16,600 Artisan Drive,3149,VIC,Australia,10,500,0.86,55
4502,Clevey,Aisthorpe,Male,27,20/09/1976,Software Consultant,Not Stated,Mass Customer,NO,Yes,8,0 Veith Way,2009,NSW,Australia,9,502,0.8585,45
4503,Cariotta,Not Known,Female,10,19/08/1974,Assistant Media Planner,Entertainment,Affluent Customer,NO,Yes,17,2336 Continental Point,2527,NSW,Australia,7,502,0.8585,47
4504,George,Jose,Male,68,19/12/1960,Payment Adjustment Coordinator,Retail,High Net Worth,NO,Yes,20,535 Corben Point,4680,QLD,Australia,4,504,0.85,61
4505,Kissiah,Foat,Female,30,11/09/1975,Graphic Designer,Not Stated,Mass Customer,NO,Yes,19,1690 Forster Place,2281,NSW,Australia,9,504,0.85,46
4506,Milty,Brauninger,Male,13,10/07/1945,Payment Adjustment Coordinator,Not Stated,High Net Worth,NO,No,11,54 6th Trail,2640,NSW,Australia,7,504,0.85,76
4507,Killian,Nettles,Male,44,01/09/1980,Marketing Assistant,Not Stated,Affluent Customer,NO,No,4,16 Pepper Wood Junction,3803,VIC,Australia,7,507,0.85,41
4508,Fredia,Favelle,Female,94,29/08/1974,Teacher,Not Stated,Mass Customer,NO,Yes,19,4 Arapahoe Terrace,4014,QLD,Australia,8,507,0.85,47
4509,Katleen,Arnoult,Female,6,24/11/1976,VP Product Management,Manufacturing,Mass Customer,NO,Yes,13,540 Farragut Avenue,2066,NSW,Australia,9,507,0.85,45
4510,Gaultiero,Fibbens,Male,41,14/03/1980,Help Desk Technician,Not Stated,Affluent Customer,NO,No,9,938 Bartillon Hill,2035,NSW,Australia,11,507,0.85,42
4511,Inglebert,Aspinal,Male,4,13/10/1973,Financial Analyst,Financial Services,Mass Customer,NO,No,11,612 Annamark Center,2176,NSW,Australia,8,507,0.85,48
4512,Jammal,Devenny,Male,57,14/05/1999,Marketing Manager,Retail,High Net Worth,NO,No,12,18 Sage Plaza,3152,VIC,Australia,9,507,0.85,22
4513,Adriane,Richardson,Female,81,10/03/1976,Data Coordiator,Manufacturing,High Net Worth,NO,No,9,4 Randy Street,3070,VIC,Australia,8,513,0.8415,46
4514,Jodi,Lermit,Female,94,30/01/1954,Not Stated,Health,Mass Customer,NO,Yes,10,05 Corry Center,4021,QLD,Australia,2,513,0.8415,68
4515,Emelia,Ackwood,Female,72,30/09/1988,Senior Cost Accountant,Financial Services,Mass Customer,NO,Yes,10,1 South Street,4183,QLD,Australia,9,515,0.839375,33
4516,Andee,Huke,Female,91,28/06/1971,Not Stated,Manufacturing,Mass Customer,NO,No,9,4810 Kim Park,3858,VIC,Australia,2,515,0.839375,50
4517,Isa,Fominov,Male,75,21/06/2001,Physical Therapy Assistant,Not Stated,Mass Customer,NO,Yes,5,80388 Ryan Place,2010,NSW,Australia,9,515,0.839375,20
4518,Zabrina,Margram,Female,87,15/05/1964,Not Stated,Manufacturing,High Net Worth,NO,Yes,11,1092 Kinsman Parkway,4053,QLD,Australia,8,515,0.839375,57
4519,Maddalena,Angood,Female,79,28/07/1999,Not Stated,Manufacturing,Affluent Customer,NO,No,12,1 Bluejay Court,2320,NSW,Australia,4,515,0.839375,22
4520,Sofie,Worsfold,Female,87,06/10/1954,Environmental Tech,Retail,Mass Customer,NO,Yes,9,7 Maple Wood Plaza,4125,QLD,Australia,6,520,0.8375,67
4521,Elmira,Vasilyev,Female,33,14/10/1951,Senior Quality Engineer,Manufacturing,High Net Worth,NO,No,12,12 Eastlawn Terrace,2007,NSW,Australia,9,520,0.8375,70
4522,Free,Rowland,Male,42,17/05/1956,Not Stated,Not Stated,Mass Customer,NO,Yes,12,24929 Spaight Junction,3796,VIC,Australia,8,520,0.8375,65
4523,Worthington,Cohane,Male,60,23/01/1991,Chief Design Engineer,Entertainment,High Net Worth,NO,No,2,846 Daystar Lane,2000,NSW,Australia,12,520,0.8375,31
4524,Bailey,Bereford,Male,44,30/09/1950,Senior Sales Associate,Argiculture,Affluent Customer,NO,Yes,11,36 Golf Course Circle,2444,NSW,Australia,6,524,0.83671875,71
4525,Perry,Whitehurst,Male,79,29/05/1980,Structural Engineer,Manufacturing,High Net Worth,NO,Yes,8,0 Nelson Crossing,3155,VIC,Australia,7,524,0.83671875,41
4526,Antony,Tuma,Male,11,10/03/1954,Environmental Tech,Telecommunications,High Net Worth,NO,Yes,13,93264 Almo Plaza,3078,VIC,Australia,10,526,0.833,68
4527,Corene,Hallgate,Female,26,06/11/1964,Not Stated,Financial Services,Mass Customer,NO,Yes,14,2109 Shoshone Court,3103,VIC,Australia,12,526,0.833,57
4528,Nico,Chadwick,Male,97,24/05/1953,Research Assistant IV,Financial Services,Affluent Customer,NO,No,13,355 Roxbury Lane,3190,VIC,Australia,8,526,0.833,68
4529,Joline,Skipperbottom,Female,59,27/06/1972,Desktop Support Technician,Not Stated,High Net Worth,NO,No,9,2 Warrior Crossing,2161,NSW,Australia,9,529,0.83,49
4530,Ivy,Farr,Female,56,03/07/1973,Office Assistant IV,IT,High Net Worth,NO,No,19,08470 Kingsford Lane,2120,NSW,Australia,11,530,0.82875,48
4531,Dallas,Lavalde,Female,18,19/12/1998,Product Engineer,Not Stated,Mass Customer,NO,No,12,16898 Donald Plaza,2323,NSW,Australia,4,530,0.82875,23
4532,Amabel,Not Known,Female,71,14/09/1981,Chief Design Engineer,Financial Services,Mass Customer,NO,Yes,9,3128 Mallory Pass,2144,NSW,Australia,6,530,0.82875,40
4533,Hilario,McCulloch,Male,61,10/01/1986,Physical Therapy Assistant,Retail,Mass Customer,NO,No,8,799 Luster Road,3051,VIC,Australia,8,530,0.82875,36
4534,Jim,Haddrell,Male,55,08/04/1955,Associate Professor,Financial Services,Mass Customer,NO,No,9,53 Dryden Trail,2358,NSW,Australia,3,530,0.82875,66
4535,Jacobo,Mucklow,Male,62,04/12/1952,Computer Systems Analyst I,Financial Services,High Net Worth,NO,Yes,22,5512 Ronald Regan Hill,3122,VIC,Australia,8,530,0.82875,69
4536,Gretel,Paschke,Female,10,29/05/1956,Editor,Financial Services,Mass Customer,NO,Yes,17,72 Melrose Street,4074,QLD,Australia,7,536,0.825,65
4537,Jethro,Mertel,Male,16,10/12/1978,Software Consultant,Argiculture,Mass Customer,NO,Yes,15,3460 Dapin Street,2262,NSW,Australia,6,536,0.825,43
4538,Dwain,Hatch,Male,62,16/11/1994,Marketing Assistant,Health,Affluent Customer,NO,No,15,5 Hovde Lane,3028,VIC,Australia,8,536,0.825,27
4539,Lucretia,D'Agostini,Female,41,14/12/1978,Database Administrator III,Manufacturing,High Net Worth,NO,No,15,4 Gale Center,3185,VIC,Australia,7,536,0.825,43
4540,Claude,Bowstead,Female,37,29/11/1997,Accounting Assistant III,Manufacturing,Mass Customer,NO,No,7,5263 Stone Corner Crossing,2217,NSW,Australia,12,536,0.825,24
4541,Donn,MacGregor,Male,80,22/04/1965,Civil Engineer,Manufacturing,High Net Worth,NO,No,5,0439 Mandrake Park,2046,NSW,Australia,10,536,0.825,56
4542,Laurel,Devennie,Female,78,25/09/1976,VP Product Management,Manufacturing,Affluent Customer,NO,No,13,069 Hoard Pass,4352,QLD,Australia,5,536,0.825,45
4543,Elvira,Darthe,Female,10,08/04/1975,Accounting Assistant I,Financial Services,Affluent Customer,NO,No,16,89 Green Ridge Point,2168,NSW,Australia,9,536,0.825,46
4544,Angie,Tansley,Male,68,30/11/1950,VP Sales,Manufacturing,Mass Customer,NO,No,8,8 Cardinal Junction,2444,NSW,Australia,7,544,0.8245,71
4545,Terrence,Dalligan,Male,60,19/02/1998,Chemical Engineer,Manufacturing,High Net Worth,NO,Yes,2,240 Main Hill,3200,VIC,Australia,6,544,0.8245,24
4546,Katy,Crooke,Female,0,30/06/1977,Food Chemist,Health,Mass Customer,NO,No,13,67081 Burrows Center,2111,NSW,Australia,12,546,0.8234375,44
4547,Sammy,Borsi,Female,99,27/04/1972,Accountant III,Financial Services,Mass Customer,NO,No,5,0 Kipling Way,2289,NSW,Australia,7,546,0.8234375,49
4548,Morganica,Ainsbury,Female,37,06/01/1973,Senior Editor,Entertainment,High Net Worth,NO,Yes,9,1 Raven Way,2151,NSW,Australia,10,546,0.8234375,49
4549,Nils,Champion,Male,69,06/07/1984,Programmer III,Retail,Affluent Customer,NO,No,13,261 Holy Cross Park,2750,NSW,Australia,9,549,0.82,37
4550,Beverlee,Querree,Female,42,21/04/1991,Marketing Manager,Financial Services,High Net Worth,NO,Yes,12,891 Ohio Terrace,2075,NSW,Australia,12,549,0.82,30
4551,Cami,Eitter,Female,34,03/01/1979,Professor,Manufacturing,High Net Worth,NO,Yes,11,1408 Hovde Circle,3081,VIC,Australia,9,551,0.818125,43
4552,Reiko,Degenhardt,Female,83,16/01/1976,Financial Analyst,Financial Services,High Net Worth,NO,Yes,5,50897 Northfield Road,4280,QLD,Australia,6,552,0.816,46
4553,Cord,Dunsmore,Male,12,21/04/1999,Internal Auditor,Manufacturing,Mass Customer,NO,Yes,13,596 Boyd Park,4301,QLD,Australia,3,552,0.816,22
4554,Gabey,Kennicott,Female,55,14/05/1958,Developer I,Financial Services,Affluent Customer,NO,No,17,8 Fordem Place,2322,NSW,Australia,6,552,0.816,63
4555,Jacqui,Devey,Female,79,01/10/1995,Analyst Programmer,Financial Services,High Net Worth,NO,Yes,13,656 Kennedy Crossing,2261,NSW,Australia,8,555,0.8125,26
4556,Byrom,Ramas,Male,23,02/11/1993,Help Desk Technician,Manufacturing,High Net Worth,NO,No,12,2 Jackson Place,2528,NSW,Australia,7,555,0.8125,28
4557,Worthington,Ahmed,Male,79,24/03/1972,Senior Cost Accountant,Financial Services,High Net Worth,NO,No,13,39408 Manufacturers Road,3335,VIC,Australia,3,555,0.8125,50
4558,Chico,Dye,Male,46,04/02/1994,Speech Pathologist,Manufacturing,High Net Worth,NO,No,13,168 Schlimgen Center,2526,NSW,Australia,9,555,0.8125,28
4559,Davidde,Cockroft,Male,70,21/04/1947,Geological Engineer,Manufacturing,High Net Worth,NO,No,8,8 Kim Avenue,2158,NSW,Australia,12,555,0.8125,74
4560,Charlie,Dmych,Male,60,31/03/1950,Account Coordinator,Manufacturing,High Net Worth,NO,No,13,920 Cambridge Way,2263,NSW,Australia,6,555,0.8125,71
4561,Donn,Chaney,Male,15,29/01/1951,Research Assistant II,Not Stated,Mass Customer,NO,No,13,4 Schlimgen Trail,4701,QLD,Australia,3,561,0.81015625,71
4562,Kamila,Parsonage,Female,80,08/03/1954,Not Stated,Property,Mass Customer,NO,No,5,31 Mccormick Court,4131,QLD,Australia,8,562,0.81,68
4563,Barth,Sapshed,Male,4,16/06/1994,Executive Secretary,Financial Services,Mass Customer,NO,Yes,13,65 Milwaukee Lane,4520,QLD,Australia,10,563,0.8075,27
4564,Padriac,Collacombe,Male,67,07/04/1967,Software Consultant,Health,Affluent Customer,NO,No,13,76 Mendota Park,2090,NSW,Australia,10,563,0.8075,54
4565,Olive,Mozzi,Female,87,06/07/1955,Account Representative IV,Retail,Affluent Customer,NO,Yes,20,26667 Rigney Place,2567,NSW,Australia,9,563,0.8075,66
4566,Benedict,Rosas,Male,73,25/11/1955,Actuary,Financial Services,High Net Worth,NO,Yes,15,898 Muir Court,2142,NSW,Australia,6,563,0.8075,66
4567,Virginia,De Antoni,Female,17,14/03/1964,Executive Secretary,Telecommunications,High Net Worth,NO,Yes,12,88093 Pierstorff Plaza,2030,NSW,Australia,10,563,0.8075,58
4568,Nicolas,O'Donnell,Male,40,25/09/1986,Internal Auditor,Not Stated,Mass Customer,NO,Yes,14,3319 Anthes Crossing,3177,VIC,Australia,7,568,0.8,35
4569,Oswald,MacCarlich,Male,81,24/11/1991,Assistant Media Planner,Entertainment,Mass Customer,NO,No,14,16 Mosinee Place,4717,QLD,Australia,1,568,0.8,30
4570,Ailyn,Howgate,Female,66,27/09/2001,Electrical Engineer,Manufacturing,Mass Customer,NO,Yes,2,197 Northport Plaza,4213,QLD,Australia,7,568,0.8,20
4571,Karol,Salthouse,Female,53,29/07/1968,Research Assistant III,Financial Services,Mass Customer,NO,Yes,18,10236 Mifflin Avenue,2570,NSW,Australia,8,568,0.8,53
4572,Esdras,Birchett,Male,81,09/12/1950,Assistant Media Planner,Entertainment,Mass Customer,NO,Yes,21,5287 Clarendon Plaza,2258,NSW,Australia,9,568,0.8,71
4573,Wilfrid,Gertray,Male,1,23/08/1942,Accounting Assistant I,Financial Services,Mass Customer,NO,No,16,38407 Sutteridge Circle,2766,NSW,Australia,8,568,0.8,79
4574,Charmain,Styles,Female,49,25/02/1965,Programmer Analyst I,Property,High Net Worth,NO,Yes,18,423 Holy Cross Lane,3029,VIC,Australia,7,574,0.799,57
4575,Harlene,Nono,Unknown,69,01/01/1977,Human Resources Manager,IT,Mass Customer,NO,No,12,0307 Namekagon Crossing,2170,NSW,Australia,7,575,0.796875,44
4576,Kirsteni,Gritskov,Female,66,12/05/1998,Not Stated,Not Stated,Mass Customer,NO,No,4,743 Stuart Terrace,2560,NSW,Australia,7,575,0.796875,23
4577,Bobby,Summersby,Male,90,27/10/1943,Sales Associate,Financial Services,Affluent Customer,NO,No,7,1478 Oak Valley Park,3350,VIC,Australia,2,575,0.796875,78
4578,Shepherd,Dutchburn,Male,33,12/08/1976,Senior Sales Associate,Financial Services,High Net Worth,NO,Yes,9,8970 Anhalt Junction,2160,NSW,Australia,9,575,0.796875,45
4579,Berenice,Kaesmakers,Female,64,15/10/1994,Sales Representative,Retail,Mass Customer,NO,No,11,563 Waywood Park,2145,NSW,Australia,9,575,0.796875,27
4580,Jesse,Crosio,Male,75,15/04/1994,Data Coordiator,Not Stated,Mass Customer,NO,Yes,13,9313 Mayer Street,3133,VIC,Australia,8,575,0.796875,27
4581,Cordi,Thornton,Female,47,04/01/1973,Structural Engineer,Telecommunications,Mass Customer,NO,No,11,2978 Mccormick Center,2028,NSW,Australia,10,575,0.796875,49
4582,Debbie,Tillman,Female,3,06/07/1990,Account Coordinator,Manufacturing,High Net Worth,NO,Yes,13,527 Jay Trail,4551,QLD,Australia,8,582,0.79,31
4583,Judie,Pirkis,Female,2,18/07/1995,Recruiter,Not Stated,Affluent Customer,NO,Yes,4,6 Loftsgordon Pass,2111,NSW,Australia,11,583,0.7875,26
4584,Flin,Yoskowitz,Male,9,17/12/1995,Registered Nurse,Health,Mass Customer,NO,Yes,11,9940 Manley Drive,2574,NSW,Australia,7,583,0.7875,26
4585,Noel,Sturch,Female,26,28/10/1951,Environmental Specialist,Health,Mass Customer,NO,No,10,0736 West Crossing,3585,VIC,Australia,1,583,0.7875,70
4586,Letizia,Poore,Female,27,30/08/1938,Web Developer II,Manufacturing,Affluent Customer,NO,No,15,95796 Mcbride Drive,3677,VIC,Australia,3,583,0.7875,83
4587,Raynard,Not Known,Male,32,13/04/1996,Statistician III,Health,Affluent Customer,NO,No,14,20187 Loomis Court,4132,QLD,Australia,6,587,0.78625,25
4588,Kiley,Grunder,Male,95,17/04/1994,Cost Accountant,Financial Services,Affluent Customer,NO,Yes,1,17393 Colorado Hill,4006,QLD,Australia,8,587,0.78625,27
4589,Ethelred,Sissel,Male,83,25/12/1974,Programmer Analyst IV,Health,High Net Worth,NO,No,18,65 Rutledge Parkway,2539,NSW,Australia,8,587,0.78625,47
4590,Dena,Pabst,Female,39,20/04/1987,Account Executive,Manufacturing,High Net Worth,NO,Yes,17,02023 Loeprich Drive,3037,VIC,Australia,7,590,0.78359375,34
4591,Wyndham,Woolford,Male,1,22/10/1979,Engineer IV,Manufacturing,Mass Customer,NO,No,10,9107 Pine View Plaza,3977,VIC,Australia,6,591,0.782,42
4592,Rochette,Haddacks,Female,44,10/05/1996,Tax Accountant,Retail,Affluent Customer,NO,Yes,13,822 Di Loreto Junction,3020,VIC,Australia,8,591,0.782,25
4593,Jamal,Dudgeon,Male,83,09/02/1965,Mechanical Systems Engineer,Financial Services,Mass Customer,NO,No,7,2712 Namekagon Crossing,3029,VIC,Australia,5,591,0.782,57
4594,Levin,Coxen,Male,13,22/10/1955,Accountant I,Property,Mass Customer,NO,No,20,32 Hazelcrest Court,2753,NSW,Australia,8,594,0.78125,66
4595,Marinna,Kauschke,Female,21,15/03/1973,Sales Associate,Financial Services,Affluent Customer,NO,Yes,8,9 Forster Circle,3174,VIC,Australia,3,595,0.775625,49
4596,Kyle,Michie,Female,6,19/07/1958,Nurse Practicioner,Not Stated,Mass Customer,NO,Yes,10,07226 Anzinger Avenue,3032,VIC,Australia,8,595,0.775625,63
4597,Lanie,Cobbold,Male,57,31/12/1978,Senior Sales Associate,Not Stated,Mass Customer,NO,Yes,9,936 Porter Lane,2323,NSW,Australia,5,595,0.775625,43
4598,Gilbert,O'Fallone,Male,29,07/11/1994,Assistant Media Planner,Entertainment,High Net Worth,NO,No,1,6 Havey Pass,2126,NSW,Australia,11,595,0.775625,27
4599,Gerianne,Kaysor,Unknown,15,01/01/1977,Project Manager,IT,Affluent Customer,NO,No,5,882 Toban Lane,2121,NSW,Australia,11,599,0.775,44
4600,Esther,McOnie,Female,59,26/05/1939,Legal Assistant,Not Stated,Mass Customer,NO,No,14,844 Forster Place,2096,NSW,Australia,12,599,0.775,82
4601,Chaim,Kingdon,Male,63,21/01/1996,Compensation Analyst,Financial Services,Affluent Customer,NO,Yes,15,42590 Bellgrove Court,2097,NSW,Australia,9,599,0.775,26
4602,Anson,Dearnaly,Male,68,29/06/1997,Data Coordiator,Health,Affluent Customer,NO,Yes,11,6060 Veith Crossing,2103,NSW,Australia,11,602,0.7735,24
4603,Caitrin,Critten,Female,45,29/01/1973,Director of Sales,Manufacturing,Mass Customer,NO,Yes,10,25 Lakeland Point,4113,QLD,Australia,7,603,0.7703125,49
4604,Garreth,Minett,Male,93,23/05/1961,Physical Therapy Assistant,Not Stated,Affluent Customer,NO,Yes,10,21667 Randy Crossing,3163,VIC,Australia,7,604,0.765,60
4605,Rozamond,Sommer,Female,27,19/09/1966,Operator,IT,Affluent Customer,NO,Yes,12,608 Dapin Court,3129,VIC,Australia,10,604,0.765,55
4606,Annabell,Downer,Female,33,25/11/1955,Budget/Accounting Analyst II,Not Stated,Affluent Customer,NO,No,20,8738 Lukken Terrace,2763,NSW,Australia,9,606,0.765,66
4607,Maximilian,Geffen,Male,96,13/07/1955,Automation Specialist III,Manufacturing,Mass Customer,NO,Yes,20,8634 Wayridge Pass,2750,NSW,Australia,8,606,0.765,66
4608,Ajay,Worham,Female,80,30/09/1979,Computer Systems Analyst I,Manufacturing,Mass Customer,NO,Yes,12,5 Homewood Road,2800,NSW,Australia,6,606,0.765,42
4609,Jamison,Cashin,Male,70,19/05/1970,VP Product Management,Health,Mass Customer,NO,Yes,5,7 Dunning Avenue,2477,NSW,Australia,8,609,0.7625,51
4610,Dorian,Emery,Female,94,24/08/1998,Professor,Manufacturing,Mass Customer,NO,Yes,9,67 Beilfuss Plaza,2168,NSW,Australia,8,609,0.7625,23
4611,Nicol,Swinford,Male,65,07/12/1976,VP Marketing,Property,High Net Worth,NO,No,16,976 Roxbury Alley,4157,QLD,Australia,7,609,0.7625,45
4612,Agna,Cowpe,Female,88,05/03/1969,Not Stated,Property,Mass Customer,NO,Yes,7,2 Main Lane,4114,QLD,Australia,3,612,0.75703125,53
4613,Nev,Prosh,Male,29,08/05/1950,Environmental Tech,Health,Affluent Customer,NO,Yes,17,6115 Forest Crossing,2148,NSW,Australia,8,612,0.75703125,71
4614,Lucius,Hatchell,Male,37,19/03/1951,Media Manager II,Retail,Mass Customer,NO,Yes,14,432 Ronald Regan Court,3782,VIC,Australia,8,612,0.75703125,71
4615,Francisca,Pottage,Female,63,10/06/1957,Software Engineer II,IT,Mass Customer,NO,No,8,8600 Forster Lane,2177,NSW,Australia,9,615,0.7565,64
4616,Farlie,Brookz,Male,62,31/07/1963,Administrative Assistant I,Health,Mass Customer,NO,Yes,6,6692 Independence Way,2070,NSW,Australia,12,615,0.7565,58
4617,Mariette,Not Known,Female,47,05/07/1956,Programmer II,Property,Affluent Customer,NO,Yes,17,770 Farmco Point,2049,NSW,Australia,11,617,0.754375,65
4618,Beverlee,Ungerechts,Female,49,03/10/1973,Civil Engineer,Manufacturing,Mass Customer,NO,No,8,602 Toban Center,4020,QLD,Australia,7,617,0.754375,48
4619,Nanni,Girodias,Female,61,08/01/1959,Not Stated,Retail,High Net Worth,NO,No,16,74 Shopko Pass,2161,NSW,Australia,9,617,0.754375,63
4620,Delcina,Hursey,Female,22,26/12/1968,Not Stated,Financial Services,Mass Customer,NO,Yes,7,804 Washington Point,4132,QLD,Australia,4,620,0.75,53
4621,Lek,Pimblett,Male,88,29/09/1955,Product Engineer,Financial Services,Mass Customer,NO,Yes,6,97 Merrick Center,2460,NSW,Australia,2,620,0.75,66
4622,Kellyann,Adshad,Female,62,07/06/1940,Not Stated,Not Stated,Mass Customer,NO,Yes,22,29 Tennyson Alley,2161,NSW,Australia,9,620,0.75,81
4623,Ewell,Paulusch,Male,31,15/01/1998,Engineer I,Manufacturing,Mass Customer,NO,Yes,8,8194 Lien Street,4032,QLD,Australia,7,620,0.75,24
4624,Madison,Lars,Male,11,19/01/1967,Health Coach III,Health,Mass Customer,NO,No,19,9503 New Castle Street,4500,QLD,Australia,9,620,0.75,55
4625,Ardis,Taree,Female,97,12/04/1960,Chemical Engineer,Manufacturing,Affluent Customer,NO,Yes,5,0 Emmet Trail,4128,QLD,Australia,9,625,0.748,61
4626,Wheeler,Godsil,Male,51,20/09/1993,Geologist IV,Manufacturing,Affluent Customer,NO,Yes,6,7 Spaight Drive,2147,NSW,Australia,9,626,0.74375,28
4627,Marissa,O'Scandall,Female,17,13/07/1973,Not Stated,Not Stated,Affluent Customer,NO,Yes,7,45000 Randy Court,3199,VIC,Australia,7,626,0.74375,48
4628,Terrel,Keynd,Male,30,20/04/1961,Junior Executive,Manufacturing,Mass Customer,NO,No,9,65 David Pass,4221,QLD,Australia,7,626,0.74375,60
4629,Augie,Swallwell,Male,42,22/08/1939,Not Stated,Property,Affluent Customer,NO,Yes,13,7 Golden Leaf Avenue,2400,NSW,Australia,2,626,0.74375,82
4630,Dillon,Bannister,Male,7,24/12/1945,Tax Accountant,Not Stated,Mass Customer,NO,No,11,43 Dayton Drive,2062,NSW,Australia,9,626,0.74375,76
4631,Osbourn,Gherardini,Male,43,01/05/1987,Not Stated,Not Stated,High Net Worth,NO,Yes,16,5 Dryden Road,2782,NSW,Australia,7,626,0.74375,34
4632,Lissa,Gawn,Female,86,21/09/1962,Legal Assistant,Health,Mass Customer,NO,Yes,17,14183 Iowa Center,4503,QLD,Australia,5,632,0.74,59
4633,Leisha,McConway,Female,3,31/10/1975,Payment Adjustment Coordinator,Financial Services,Mass Customer,NO,Yes,13,95 Del Mar Court,3175,VIC,Australia,8,632,0.74,46
4634,Kearney,Cuddehy,Male,88,18/05/1997,Marketing Assistant,Retail,Mass Customer,NO,No,12,98 Shoshone Road,4207,QLD,Australia,6,634,0.7395,24
4635,Shellysheldon,Bichard,Male,96,06/01/1954,Desktop Support Technician,Financial Services,Mass Customer,NO,Yes,16,7199 Springview Parkway,4503,QLD,Australia,5,634,0.7395,68
4636,Reinhard,Oscroft,Male,23,18/03/1950,Pharmacist,Health,High Net Worth,NO,No,18,045 Magdeline Court,3690,VIC,Australia,1,634,0.7395,72
4637,Menard,Venmore,Male,97,04/04/1978,Assistant Professor,Retail,High Net Worth,NO,No,8,5 Hoard Trail,2197,NSW,Australia,10,637,0.7375,43
4638,Andree,Breeds,Female,31,19/10/1954,Senior Editor,Financial Services,Affluent Customer,NO,Yes,11,93 Scofield Pass,3152,VIC,Australia,6,637,0.7375,67
4639,Kata,Harrop,Female,70,04/05/1950,Not Stated,Retail,Affluent Customer,NO,Yes,13,2 Ridgeway Avenue,2196,NSW,Australia,10,637,0.7375,71
4640,Pierrette,Gummie,Female,18,04/08/1966,Statistician II,Retail,Affluent Customer,NO,No,14,29 Maple Trail,3143,VIC,Australia,8,637,0.7375,55
4641,Nady,Withinshaw,Female,96,17/02/1968,Database Administrator III,Not Stated,High Net Worth,NO,No,8,7 Brentwood Circle,4000,QLD,Australia,7,641,0.734375,54
4642,Demott,Mullaly,Male,42,15/12/1982,Help Desk Operator,Property,Mass Customer,NO,No,13,28 Hazelcrest Drive,2525,NSW,Australia,8,642,0.733125,39
4643,Wendye,Kleinplatz,Female,48,28/05/1996,Executive Secretary,Manufacturing,Affluent Customer,NO,No,14,01 Reindahl Circle,4132,QLD,Australia,3,643,0.731,25
